time_s,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
10.957472750,-0.407445580,-4.825258732,-0.491406441
10.967470750,-0.536868036,-6.266136646,-0.624467015
10.977467750,-0.666034102,-7.939598083,-0.656991422
10.987465750,-0.783326924,-9.665066719,-0.598208547
10.997463750,-0.848298550,-11.408032420,-0.486127257
11.007460750,-0.857738137,-13.103442190,-0.347515583
11.017458750,-0.792843401,-14.629593850,-0.266659975
11.027456750,-0.635996282,-15.995742800,-0.296501249
11.037453750,-0.396115363,-17.279174800,-0.430080861
11.047451750,-0.167433202,-18.196332930,-0.683312118
11.057449750,-0.014492302,-18.603626250,-1.030286789
11.067446750,0.005860641,-18.671983720,-1.392908931
11.077444750,-0.089487039,-18.333721160,-1.774487019
11.087442750,-0.263626605,-17.497468950,-2.210570574
11.097439750,-0.470955491,-16.252346040,-2.639006138
11.107437750,-0.653495431,-14.731994630,-2.896291256
11.117435750,-0.739526629,-13.164809230,-2.859910250
11.127432750,-0.776312828,-11.338212010,-2.614777088
11.137430750,-0.816792667,-9.533630371,-2.170698881
11.147428750,-0.864891231,-7.859412193,-1.585233092
11.157425750,-0.893519044,-6.324637413,-1.076011539
11.167423750,-0.900748193,-4.873700619,-0.736589968
11.177421750,-0.888276339,-3.618963480,-0.490025490
11.187418750,-0.778685629,-2.806611538,-0.287619412
11.197416750,-0.453944355,-2.115097284,-0.113058344
11.207414750,0.011938912,-1.369014859,0.093346231
11.217411750,0.412791878,-0.628073573,0.326469839
11.227409750,0.626829386,0.074131951,0.581362545
11.237407750,0.695604801,0.767067850,0.808118522
11.247404750,0.699403286,1.530948758,0.968017399
11.257402750,0.673391581,2.335402966,1.094820738
11.267400750,0.634701490,3.177187443,1.219770908
11.277398750,0.576060831,4.177483082,1.385555148
11.287395750,0.522395730,5.362644196,1.630108953
11.297393750,0.495037854,6.532658577,1.937435985
11.307390750,0.535465479,7.674745083,2.256568432
11.317388750,0.639187753,8.752401352,2.556246996
11.327386750,0.755039811,9.735667229,2.752486706
11.337384750,0.866763711,10.689167980,2.767917871
11.347381750,0.983636856,11.376108170,2.674264908
11.357379750,1.105128646,11.790659900,2.495292664
11.367377750,1.259296417,11.988467220,2.287410259
11.377374750,1.456035852,11.991187100,2.138066292
11.387372750,1.689784169,11.971117020,2.052673101
11.397370750,1.867339373,12.040299420,2.024123669
11.407367750,1.937075853,12.079190250,1.990091801
11.417365750,1.956585884,12.095429420,1.887084126
11.427363750,1.951129079,12.129365920,1.760935068
11.437360750,1.870208025,12.115222930,1.587727308
11.447358750,1.708952069,11.881245610,1.294994831
11.457356750,1.535986185,11.389288900,0.963301599
11.467353750,1.419050932,10.676829340,0.705544889
11.477351750,1.373768568,9.907643318,0.476890355
11.487349750,1.354560256,8.956444740,0.275341243
11.497346750,1.298830748,7.826228142,0.095598996
11.507344750,1.197649360,6.585311890,-0.117535382
11.517342750,1.099434137,5.316901684,-0.363748163
11.527339750,1.070038676,4.126922607,-0.619639337
11.537337750,1.117954731,3.120777845,-0.820914805
11.547335750,1.114572525,2.299968719,-0.919123709
11.557332750,0.952642620,1.487383604,-0.877451599
11.567330750,0.662846208,0.841876209,-0.782443643
11.577328750,0.306973368,0.212433815,-0.621457636
11.587325750,-0.051258560,-0.375876546,-0.501979709
11.597323750,-0.380697638,-1.126175880,-0.501703978
11.607321750,-0.677811623,-2.137995243,-0.687850416
11.617318750,-0.922199071,-3.265204668,-0.978475690
11.627316750,-1.097166896,-4.463610649,-1.245449543
11.637314750,-1.131097436,-5.699643135,-1.424488783
11.647311750,-1.020541072,-6.873902321,-1.504629970
11.657309750,-0.793253362,-8.068709373,-1.516061783
11.667307750,-0.544707179,-9.372838974,-1.485931516
11.677304750,-0.397652417,-10.780196190,-1.440237641
11.687302750,-0.415437251,-12.252696040,-1.409292698
11.697300750,-0.552493215,-13.670651440,-1.322330475
11.707297750,-0.691208482,-14.818864820,-1.158286452
11.717295750,-0.749759614,-15.585350040,-1.088957310
11.727293750,-0.666455925,-15.904869080,-1.265385389
11.737290750,-0.486246228,-15.787910460,-1.580641031
11.747288750,-0.332661748,-15.195054050,-1.917456865
11.757286750,-0.253262073,-14.162737850,-2.255005121
11.767283750,-0.236971512,-12.959323880,-2.539789677
11.777281750,-0.244138464,-11.675491330,-2.668646574
11.787280370,-0.283597201,-10.389285090,-2.601378918
11.797277370,-0.327984154,-9.175817490,-2.377491713
11.807275370,-0.387430966,-8.059524536,-2.076323509
11.817273370,-0.484528214,-7.130963802,-1.762632608
11.827270370,-0.554322481,-6.380969048,-1.543432951
11.837268370,-0.550162554,-5.651009083,-1.443761826
11.847266370,-0.449899852,-4.841280460,-1.362029195
11.857263370,-0.261919320,-3.875244141,-1.184763789
11.867261370,-0.046949748,-2.747560740,-0.882214904
11.877259370,0.118520036,-1.542071104,-0.487418294
11.887256370,0.195696324,-0.314814180,-0.058500234
11.897254370,0.186292380,0.886624038,0.332324386
11.907252370,0.100547373,2.264756918,0.679435730
11.917249370,-0.023685697,3.906767368,1.065683126
11.927247370,-0.154216275,5.661659241,1.521642685
11.937245370,-0.260856062,7.363571167,2.014838696
11.947242370,-0.337618738,8.738980293,2.454475880
11.957240370,-0.326770514,9.732970238,2.720444918
11.967238370,-0.206628948,10.436313630,2.818069935
11.977235370,-0.016927311,10.871661190,2.858685732
11.987233370,0.198384464,11.133851050,2.844193935
11.997231370,0.396003246,11.293993000,2.766234159
12.007228370,0.582694352,11.363864900,2.640780926
12.017226370,0.754964113,11.388917920,2.483838797
12.027224370,0.912758529,11.352781300,2.302134514
12.037221370,1.040660262,11.290826800,2.129571199
12.047219370,1.110850215,11.242883680,1.988504291
12.057217370,1.090727925,11.146315570,1.857640028
12.067214370,0.972821355,10.876385690,1.705200434
12.077212370,0.792089045,10.390127180,1.482488513
12.087210370,0.541117251,9.634073257,1.221794963
12.097208370,0.227958605,8.635143280,0.945870876
12.107205370,-0.135129064,7.439621925,0.626627088
12.117203370,-0.462889016,6.109144688,0.288497120
12.127200370,-0.659033775,4.797119617,0.006787144
12.137198370,-0.666046143,3.709479570,-0.196633086
12.147196370,-0.531574368,2.850409985,-0.326357514
12.157194370,-0.334856778,2.073533535,-0.367496163
12.167191370,-0.080905192,1.391818643,-0.370092750
12.177189370,0.219786823,0.875249863,-0.370886266
12.187187370,0.464068204,0.533565521,-0.377052814
12.197184370,0.590823293,0.310592651,-0.378561020
12.207182370,0.621167302,0.184454173,-0.376403332
12.217180370,0.612461925,0.160933301,-0.368806005
12.227177370,0.545464754,0.205879465,-0.324118704
12.237175370,0.412949324,0.229529023,-0.256890118
12.247173370,0.245027140,0.230076566,-0.206028000
12.257170370,0.109406188,0.175354809,-0.171464086
12.267168370,0.067426242,0.053852625,-0.163125992
12.277166370,0.129002020,-0.075407662,-0.174547270
12.287163370,0.245988831,-0.203846335,-0.175531030
12.297161370,0.361666530,-0.330681562,-0.159578681
12.307159370,0.461107105,-0.418663591,-0.136057109
12.317156370,0.540682375,-0.409587353,-0.119997241
12.327154370,0.576428652,-0.340843707,-0.110125169
12.337152370,0.578528166,-0.272391915,-0.108188279
12.347149370,0.503783882,-0.208580717,-0.093669787
12.357147370,0.374647498,-0.101554334,-0.067487247
12.367145370,0.214630395,-0.019151865,-0.032437388
12.377142370,0.066402987,0.021668229,-0.005863799
12.387140370,-0.029855903,0.011703479,0.005576076
12.397138370,-0.062489621,-0.019162480,0.000586651
12.407135370,-0.058532961,-0.062101424,-0.013748612
12.417133370,-0.038578268,-0.127113298,-0.033021417
12.427131370,0.008301624,-0.190797731,-0.075216539
12.437128370,0.074073352,-0.205124810,-0.131288156
12.447126370,0.106588684,-0.187757805,-0.165167555
12.457124370,0.100070715,-0.165012881,-0.173281699
12.467121370,0.092538498,-0.116271160,-0.162282050
12.477119370,0.101271682,-0.022005577,-0.144852698
12.487117370,0.110762924,0.051622305,-0.119801417
12.497114370,0.121920705,0.070176721,-0.096563868
12.507112370,0.135620266,0.068035007,-0.066817954
12.517110370,0.140771017,0.061661433,-0.024350787
12.527107370,0.124432787,0.028255008,0.020507500
12.537105370,0.106271967,-0.021675173,0.049176026
12.547103370,0.097746924,-0.069560140,0.063553631
12.557100370,0.086413413,-0.111367650,0.062323824
12.567098370,0.077256933,-0.161657468,0.058018826
12.577096370,0.075091153,-0.193711802,0.046381019
12.587093370,0.085008502,-0.191970900,0.028311474
12.597091370,0.100899562,-0.178101063,0.011268645
12.607089370,0.120053813,-0.159673855,-0.002293770
12.617086370,0.123182423,-0.141583934,-0.015565534
12.627084370,0.114467494,-0.159016713,-0.012177993
12.637082370,0.102121949,-0.146324813,-0.014076165
12.647079370,0.072149135,-0.138882339,-0.010665188
12.657077370,0.046063244,-0.126976341,-0.004041955
12.667075370,0.034842815,-0.123878546,0.003751785
12.677072370,0.031944461,-0.088334210,0.003891118
12.687070370,0.038459886,-0.054584496,0.002065787
12.697068370,0.039834402,-0.040217295,0.012539079
12.707065370,0.024594195,-0.006237489,0.019891800
12.717063370,0.011824326,0.006836700,0.027958572
12.727061370,0.010160649,0.009618105,0.026431514
12.737058370,0.015619564,0.026322143,0.020579759
12.747056370,0.015974296,0.036090884,0.030645976
12.757054370,0.016629782,0.027284853,0.042036470
12.767051370,0.021955837,0.011425196,0.050267767
12.777049370,0.048784092,0.004410550,0.042472739
12.787047290,0.083392404,0.015637372,0.014829922
12.797044290,0.115288511,0.028352303,-0.006631379
12.807042290,0.140085205,0.041098457,-0.010657280
12.817040290,0.156760618,0.052233201,-0.004042835
12.827037290,0.158238947,0.050204936,0.011957437
12.837035290,0.140864566,0.071417756,0.031194896
12.847033290,0.100974143,0.056434009,0.053367309
12.857030290,0.056588046,0.082042776,0.056020290
12.867028290,0.011542009,0.101612479,0.059174538
12.877026290,-0.021476198,0.097219504,0.061881512
12.887023290,-0.035785094,0.075150423,0.074827403
12.897021290,-0.033697702,0.060525246,0.079261556
12.907019290,-0.034934204,0.036986101,0.087437727
12.917016290,-0.034518611,0.035103139,0.078598104
12.927014290,-0.044553667,0.049709510,0.071901590
12.937012290,-0.060728367,0.068376549,0.062628493
12.947009290,-0.073424451,0.076546058,0.055371378
12.957007290,-0.071923025,0.079378352,0.032232888
12.967005290,-0.052667838,0.072799809,0.006904630
12.977002290,-0.029509541,0.060665157,-0.015173210
12.987000290,-0.024956603,0.044693116,-0.033792965
12.996998290,-0.026817156,0.069875866,-0.050552636
13.006995290,-0.032643087,0.115759470,-0.050585393
13.016993290,-0.037035786,0.140601501,-0.040484935
13.026991290,-0.042776495,0.142348260,-0.036836669
13.036988290,-0.039469015,0.128307492,-0.026831320
13.046986290,-0.027463483,0.082458235,-0.013617779
13.056984290,-0.012000486,0.013481294,-0.004824085
13.066981290,-0.005214486,-0.065771714,0.003103347
13.076979290,-0.013780485,-0.127477169,0.006908350
13.086977290,-0.027211606,-0.141882479,0.010897765
13.096974290,-0.036314867,-0.120978169,0.012699991
13.106972290,-0.049013354,-0.090168595,0.019615686
13.116970290,-0.059442502,-0.039857768,0.009628179
13.126967290,-0.061644137,0.023665279,0.003943128
13.136965290,-0.063510850,0.055168752,0.008727458
13.146963290,-0.058006361,0.055838805,0.019262657
13.156960290,-0.031671230,0.037127342,0.021520089
13.166958290,0.003100865,0.003456196,0.024128390
13.176956290,0.030429877,-0.039881628,0.023807365
13.186953290,0.048034970,-0.085573480,0.020558575
13.196951290,0.063036002,-0.130228221,0.018487241
13.206949290,0.071836680,-0.155378312,0.013098868
13.216946290,0.072549574,-0.160756588,0.010264820
13.226944290,0.070598543,-0.168806791,0.006479403
13.236942290,0.064976566,-0.122246400,0.002414419
13.246939290,0.041496538,-0.081779398,0.008571381
13.256937290,0.019659288,-0.045818549,0.014946714
13.266935290,0.009754992,-0.021224257,0.019737208
13.276932290,0.009659512,-0.005239353,0.012884371
13.286930290,0.012763958,-0.001813462,0.002455165
13.296928290,0.018940201,-0.014545912,-0.014632436
13.306925290,0.028973395,-0.042697653,-0.038228575
13.316923290,0.044067211,-0.062061589,-0.051928870
13.326921290,0.051210340,-0.064722627,-0.046000943
13.336918290,0.042164005,-0.065259345,-0.035017792
13.346916290,0.026664943,-0.051608775,-0.024005890
13.356914290,0.010505587,-0.028627610,-0.024392677
13.366911290,-0.000685282,0.000988871,-0.024905870
13.376909290,-0.004209409,0.040811185,-0.019498102
13.386907290,-0.011014584,0.072041012,-0.010503010
13.396904290,-0.022224812,0.076684929,-0.002468980
13.406902290,-0.027075227,0.058546145,-0.003624792
13.416900290,-0.022774721,0.024704618,-0.012414603
13.426897290,-0.012649117,-0.024423245,-0.023167381
13.436895290,-0.000241565,-0.060023818,-0.034895435
13.446893290,0.013501678,-0.080160245,-0.034227245
13.456890290,0.024383448,-0.084808514,-0.020896472
13.466888290,0.023738164,-0.064298980,-0.005155326
13.476886290,0.008286896,-0.029836796,0.014780573
13.486883290,-0.003981221,-0.009659089,0.032176074
13.496881290,-0.004079701,-0.005028895,0.043344226
13.506879290,0.007839010,-0.010966679,0.039897565
13.516876290,0.016869245,-0.027815279,0.027751168
13.526874290,0.025154071,-0.051162414,0.020849321
13.536872290,0.042135235,-0.069158584,0.022550177
13.546869290,0.057584498,-0.073776506,0.032070179
13.556867290,0.062659279,-0.094080634,0.043400075
13.566865290,0.063464887,-0.118292496,0.037034586
13.576862290,0.064455211,-0.125079453,0.029507877
13.586860290,0.062849328,-0.112922132,0.025061995
13.596858290,0.059755147,-0.084579401,0.036865637
13.606855290,0.066345140,-0.032461077,0.057802077
13.616853290,0.072717883,0.024220942,0.081576243
13.626851290,0.070023566,0.065673038,0.101701215
13.636848290,0.057995934,0.072845735,0.105188094
13.646846290,0.041393787,0.044540595,0.092371367
13.656844290,0.026868071,-0.010046780,0.066306837
13.666841290,0.007777468,-0.071179382,0.038550038
13.676839290,-0.010805607,-0.109966807,0.011938537
13.686837290,-0.019482985,-0.106039979,-0.007607467
13.696834290,-0.027690904,-0.079462953,-0.011024448
13.706832290,-0.033999134,-0.041035932,-0.006461654
13.716830290,-0.041844551,-0.010788159,-0.003098375
13.726827290,-0.052812777,0.012411969,-0.002015268
13.736825290,-0.070187144,0.014567993,-0.008925782
13.746823290,-0.084369540,0.013845744,-0.014726945
13.756820290,-0.090528592,0.011168759,-0.017187793
13.766818290,-0.087424681,0.010351436,-0.018313512
13.776816290,-0.079201549,0.004753750,-0.018070843
13.786812540,-0.067849822,-0.003945732,-0.018071109
13.796810540,-0.051224519,-0.008784539,-0.016116334
13.806808540,-0.036861826,-0.007860156,-0.009607036
13.816805540,-0.012249260,0.006053405,-0.004483685
13.826803540,0.006738014,0.018734846,0.004365999
13.836801540,0.021209931,0.035591885,0.017224716
13.846798540,0.031053241,0.062669039,0.025944704
13.856796540,0.032768838,0.085644059,0.037429377
13.866794540,0.028932020,0.091719523,0.039899461
13.876791540,0.022769537,0.092928432,0.036058515
13.886789540,0.009510988,0.089952879,0.026969677
13.896787540,-0.004766102,0.070350654,0.016899489
13.906784540,-0.024392800,0.032849882,0.005537112
13.916782540,-0.039193746,-0.004282982,-0.000376397
13.926780540,-0.044452690,-0.033020087,-0.004465415
13.936777540,-0.042846467,-0.047811721,-0.006397409
13.946775540,-0.038209103,-0.048719861,-0.002511590
13.956772540,-0.032077823,-0.054494627,0.000994437
13.966770540,-0.030883400,-0.054227512,0.007425439
13.976768540,-0.022981428,-0.045906607,0.008605524
13.986765540,-0.017320879,-0.031483725,0.006727463
13.996763540,-0.012293144,-0.001295072,0.003275047
14.006761540,-0.019550258,0.024902444,0.008584858
14.016758540,-0.029485803,0.034906827,0.011897466
14.026756540,-0.035092823,0.031109691,0.012815990
14.036754540,-0.026831999,0.013063549,0.007401075
14.046751540,-0.011299379,-0.006386315,0.004536845
14.056749540,0.012722993,-0.013340283,0.007019452
14.066747540,0.035093546,-0.004863707,0.017207641
14.076744540,0.049749140,0.003253468,0.027690746
14.086742540,0.059661161,0.012658687,0.035809126
14.096740540,0.063566543,0.023017131,0.041305102
14.106737540,0.068769298,0.029850002,0.045425013
14.116735540,0.073671989,0.022893231,0.049352221
14.126733540,0.080397002,0.010117782,0.052547216
14.136730540,0.085944094,-0.009044039,0.051030830
14.146728540,0.085610129,-0.029276608,0.045742325
14.156726540,0.077103905,-0.046794128,0.033031221
14.166723540,0.061892994,-0.058363698,0.019597175
14.176721540,0.040031984,-0.055257183,0.006780292
14.186719540,0.021417288,-0.044468984,0.005875616
14.196716540,0.004579280,-0.028119292,0.008862140
14.206714540,-0.004710093,-0.009868116,0.012912008
14.216712540,-0.007028793,0.005201648,0.014341660
14.226709540,-0.003264681,0.016133392,0.010537866
14.236707540,-0.004901121,0.020304231,0.008327529
14.246705540,-0.009699339,0.012383191,0.006360784
14.256702540,-0.004242258,-0.003255126,0.006670820
14.266700540,0.003029237,-0.017613560,0.005010339
14.276698540,0.008742899,-0.017573111,0.008634659
14.286695540,0.006426215,-0.006415532,0.013101313
14.296693540,0.004407922,0.006347104,0.021390691
14.306691540,0.005685174,0.014613556,0.025861872
14.316688540,0.006792006,0.021741193,0.020447103
14.326686540,-0.000269898,0.030977303,0.012994512
14.336684540,-0.008960464,0.039394833,0.007173116
14.346681540,-0.010662490,0.042258795,0.004642314
14.356679540,-0.005743447,0.039750960,0.004137798
14.366677540,0.001766135,0.017556176,0.008369561
14.376674540,0.007490600,-0.012836884,0.003602236
14.386672540,0.010926343,-0.033534437,-0.003634105
14.396670540,0.007449771,-0.037932817,-0.004513020
14.406667540,0.003920817,-0.030355593,-0.000691117
14.416665540,0.001707557,-0.020504281,0.002265846
14.426663540,0.000663864,-0.012863671,0.009809783
14.436660540,0.000225427,-0.005988658,0.017605275
14.446658540,0.004365311,-0.003636555,0.018251890
14.456656540,0.011403247,-0.005173465,0.013507201
14.466653540,0.022577338,-0.013520611,0.012067763
14.476651540,0.030562907,-0.025503566,0.010992759
14.486649540,0.034236472,-0.034868307,0.012044441
14.496646540,0.039147213,-0.036537919,0.013532341
14.506644540,0.044381920,-0.027377445,0.015402412
14.516642540,0.042263031,-0.007942964,0.019587191
14.526639540,0.045040440,0.005852210,0.026367333
14.536637540,0.052448016,0.010012224,0.029669402
14.546635540,0.065060481,0.005830529,0.030466486
14.556632540,0.076043516,-0.003597985,0.028829401
14.566630540,0.079399899,-0.018378796,0.021575218
14.576628540,0.074914835,-0.024436751,0.011999336
14.586625540,0.068508595,-0.031681616,0.005168860
14.596623540,0.058873884,-0.039945312,0.003323419
14.606621540,0.039733212,-0.044278804,0.002651769
14.616618540,0.014165999,-0.040406931,0.003445262
14.626616540,-0.017337864,-0.024070567,0.002234323
14.636614540,-0.043680534,-0.003227445,0.006944405
14.646611540,-0.065235890,0.011532592,0.008580917
14.656609540,-0.081389718,0.014801622,0.008362339
14.666607540,-0.094804324,0.009399400,0.002318295
14.676604540,-0.102636993,-0.003817775,-0.006083117
14.686602540,-0.102672413,-0.023020497,-0.014768485
14.696600540,-0.089725815,-0.035682779,-0.020760918
14.706597540,-0.066841267,-0.041436538,-0.024644872
14.716595540,-0.042794917,-0.040672291,-0.023759644
14.726593540,-0.024491545,-0.036705777,-0.022410754
14.736590540,-0.021945830,-0.033731826,-0.026426801
14.746588540,-0.031642929,-0.021186737,-0.036275439
14.756586540,-0.046650816,0.013851422,-0.043807331
14.766583540,-0.061697677,0.056258000,-0.040208869
14.776581540,-0.067926578,0.088599659,-0.029771052
14.786579160,-0.054030735,0.116611585,-0.027161954
14.796576160,-0.028592559,0.142419666,-0.021701004
14.806574160,0.000575980,0.186095506,-0.021378761
14.816571160,0.024922483,0.245580152,-0.023760451
14.826569160,0.030121505,0.320495158,-0.024247011
14.836567170,0.009829341,0.378249258,-0.031082135
14.846564160,-0.022208752,0.399246424,-0.038583461
14.856562160,-0.049849693,0.389110774,-0.049284324
14.866560160,-0.061393961,0.349654704,-0.061507434
14.876557160,-0.058450636,0.284825116,-0.072759293
14.886555160,-0.045049611,0.190274924,-0.080307759
14.896553160,-0.025651630,0.071903154,-0.087440334
14.906550160,0.006269552,-0.051915999,-0.096804544
14.916548160,0.046211399,-0.151930004,-0.094445013
14.926546160,0.078293972,-0.212947547,-0.080101229
14.936543160,0.088646576,-0.220692947,-0.060311507
14.946541160,0.078457586,-0.179936737,-0.038934845
14.956539160,0.054736018,-0.106552564,-0.013428999
14.966536170,0.022495791,-0.021756714,0.007348451
14.976534160,-0.008182369,0.042877510,0.019089051
14.986532160,-0.028811214,0.071157619,0.020509047
